mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_random_state,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
4.751523876190186,0.12112942937553907,0.03271994590759277,0.003301907925045935,79,{'random_state': 79},0.7188723570869224,0.706342991386061,0.8151918559122945,0.8441660140955364,0.7337509788566954,0.7636648394675019,0.05535787629980814,69
4.727833938598633,0.01748541770439441,0.02972860336303711,0.00040273739211504173,80,{'random_state': 80},0.745497259201253,0.7243539545810493,0.8081440877055599,0.8261550509005482,0.7227877838684417,0.7653876272513703,0.043393387463445544,51
4.726016807556152,0.043142828813686744,0.030725765228271484,0.001728940971247521,81,{'random_state': 81},0.735317149569303,0.7079091620986687,0.8050117462803446,0.8332028191072827,0.7274862960062647,0.7617854346123727,0.04847393235693497,79
4.758370065689087,0.08209194934302218,0.029727458953857422,0.0007396875303601553,82,{'random_state': 82},0.759592795614722,0.7196554424432263,0.8026624902114331,0.8261550509005482,0.7141738449490994,0.7644479248238059,0.044329548342197225,60
4.7517054080963135,0.04179213756751277,0.02952284812927246,0.00048693380198341175,83,{'random_state': 83},0.7580266249021144,0.7290524667188724,0.8128425998433829,0.8253719655442443,0.7173061863743148,0.7685199686765858,0.04355982243637811,34
4.76557879447937,0.06172270296045827,0.02991657257080078,0.0006310921035957793,84,{'random_state': 84},0.7227877838684417,0.745497259201253,0.8198903680501175,0.831636648394675,0.721221613155834,0.7682067345340642,0.04791816967742205,36
4.723366832733154,0.030920273847606945,0.029728412628173828,0.0011519082260915776,85,{'random_state': 85},0.7674236491777604,0.725920125293657,0.8175411119812059,0.8230227094753328,0.7188723570869224,0.7705559906029757,0.04389471090756938,21
4.756431245803833,0.027485309438438278,0.029920387268066406,0.0008920699886819375,86,{'random_state': 86},0.7486296006264683,0.7047768206734534,0.8167580266249022,0.822239624119029,0.7274862960062647,0.7639780736100235,0.04743868782509707,65
4.816952466964722,0.10895124042499359,0.030310869216918945,0.0019414774454608228,87,{'random_state': 87},0.7439310884886453,0.7220046985121378,0.8112764291307752,0.8332028191072827,0.7376664056382146,0.7696162881754111,0.04410488001961749,28
4.829291963577271,0.08518063405492901,0.029328441619873045,0.00048292709545433857,88,{'random_state': 88},0.7541111981205951,0.7141738449490994,0.8128425998433829,0.8371182458888019,0.7368833202819107,0.771025841816758,0.046477550761298815,17
4.738621950149536,0.08635718870145744,0.029111433029174804,0.0011597042740766781,89,{'random_state': 89},0.7282693813625685,0.7157400156617071,0.8238057948316366,0.8214565387627252,0.7188723570869224,0.7616288175411119,0.04998416101567726,81
5.464240598678589,0.33921415903690416,0.047063159942626956,0.013494760522757162,90,{'random_state': 90},0.7783868441660141,0.687548942834769,0.8136256851996868,0.8230227094753328,0.7235708692247454,0.7652310101801096,0.05220167042731779,52
5.206549406051636,0.3347670375558255,0.034897804260253906,0.00408175367608943,91,{'random_state': 91},0.7682067345340642,0.7282693813625685,0.8128425998433829,0.822239624119029,0.7290524667188724,0.7721221613155833,0.03990816873998103,12
5.014552259445191,0.05703761566734842,0.03191218376159668,0.000892504779775389,92,{'random_state': 92},0.721221613155834,0.692247454972592,0.8065779169929522,0.8379013312451057,0.7267032106499608,0.7569303054032889,0.05548666769869004,99
4.884251499176026,0.04440589769765048,0.031124019622802736,0.0011683616060366156,93,{'random_state': 93},0.7439310884886453,0.7039937353171496,0.8097102584181676,0.8332028191072827,0.7337509788566954,0.764917776037588,0.04856493101681926,58
5.138384199142456,0.3014381565675172,0.03530383110046387,0.006821386566036765,94,{'random_state': 94},0.7533281127642913,0.7517619420516837,0.8238057948316366,0.8191072826938136,0.7298355520751761,0.7755677368833203,0.03840664463307643,5
5.106645202636718,0.05906426718378376,0.0324462890625,0.0020400680716107893,95,{'random_state': 95},0.7423649177760376,0.7126076742364917,0.8073610023492561,0.8159749412685983,0.7282693813625685,0.7613155833985905,0.0422645610898553,83
5.166647291183471,0.08720522779193285,0.03711509704589844,0.003120081698311394,96,{'random_state': 96},0.7494126859827721,0.6750195771339076,0.8198903680501175,0.8433829287392326,0.7392325763508223,0.7653876272513704,0.060265223349682574,50
5.033755254745484,0.1331097887478436,0.029932594299316405,0.005900190343543274,97,{'random_state': 97},0.7329678935003915,0.7220046985121378,0.8034455755677369,0.8261550509005482,0.7149569303054033,0.7599060297572435,0.04575417027661076,89
4.763664436340332,0.1475674576519362,0.02720494270324707,0.0058635701432704,98,{'random_state': 98},0.7431480031323414,0.7094753328112764,0.8073610023492561,0.8253719655442443,0.725920125293657,0.7622552858261551,0.04580239405274515,77
4.843103504180908,0.13321962288793723,0.03117070198059082,0.002459580413266637,99,{'random_state': 99},0.7423649177760376,0.7251370399373531,0.822239624119029,0.8394675019577134,0.7470634299138607,0.7752545027407989,0.04630147376380416,6
